property_id,immovlan_id,url,source,scrape_date,date_posted,html_path,property_type,category,transaction_type,new_construction,price,vat,cadastral_income,street,house_number,postal_code,locality,province,region,latitude,longitude,bedrooms,livable_surface,number_of_kitchens,kitchen_equipment,bathrooms,showers,toilets,floor,build_year,currently_leased,furnished,building_state,heating_type,glazing_type,heat_pump,solar_panels,air_conditioning,primary_energy_consumption,epc,electrical_certificate,facades,facade_orientation,garden,garden_surface,garden_orientation,terrace,terrace_surface,balcony,garage,garages,indoor_parking,outdoor_parking,cellar,swimming_pool,elevator,running_water,flooding_area_type,demarcated_flooding_area,number_of_floors,availability,total_land_surface,living_room_surface,preemption_right,access_for_disabled,bedroom_1_surface,bedroom_2_surface,gas_connection,epc_validity_date,sewer_connection,epc_reference,co2_emission,entry_phone,urbanism_affectation,attic,kitchen_surface,bedroom_3_surface,yearly_primary_energy_consumption,frontage_width,building_permission_granted,kitchen_type,alarm,terrace_orientation,planning_permission_granted,bathroom_surface,p_score,g_score,terrain_width_at_roadside,security_door,protected_heritage,bedroom_4_surface,buildable_surface,veranda,rain_water_tank,floor_heating,as_build_certificate,diningroom,ground_depth,diningroom_surface,fireplace,electric_charging_station,hammam_sauna_jacuzzi,water_sensitive_area,domotica,cellar_surface,wash_room,solar_thermic_panels,bedroom_5_surface,gasoil_tank_certificate,low_energy_house,garage_surface,office_surface,attic_surface,individual_water_meter,water_softener,motorized_garage_door,bike_storage,electronic_key,dressing,electrical_certificate_validity,dressing_surface,opportunity_for_professional,bi_hourly_counter,adaptations_for_elderlies,total_surface,individual_electric_meter,level_e,veranda_surface,service_apartment,individual_gas_meter,barbecue,electricity_connection,gasoil_tank_certificate_validity,urbanism_infraction_description,nursery_nearest_walk_m,preschool_nearest_walk_m,elementary_school_nearest_walk_m,high_school_nearest_walk_m,bus_stop_nearest_walk_m,tram_stop_nearest_walk_m,train_station_nearest_walk_m,train_station_nearest_drive_m,motorway_nearest_drive_m,airport_nearest_drive_m,charging_station_nearest_drive_m,supermarket_nearest_walk_m,supermarket_count,car_sharing_nearest_walk_m,bike_sharing_nearest_walk_m
VBE07111,10564729,https://immovlan.be/en/detail/residence/for-sale/7380/quievrain/vbe07111,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07111.html,house,house,for-sale,0,110000,0,,Rue du Marais,12,7380,Qui&#xE9;vrain,Hainaut,Wallonia,50.4114848,3.6842512,2,75,,Fully equipped,1,,1,,,,0,Normal,Gas,Double glass,,,,407,WalloniaE,0,2,West,1,165,,1,,,,,,2,,0,0,,(information not available),(information not available),,On contract,250,24,,0,10,10,,,1,,,,,,16,,34885,6,,Western kitchen,,,,,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,457,457,478,113,,359,550,7100,,9600,621,3,,
VBE07115,10564735,https://immovlan.be/en/detail/villa/for-sale/6040/jumet/vbe07115,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07115.html,villa,house,for-sale,0,175000,0,,,,6040,Jumet,Hainaut,Wallonia,50.4427249,4.4370311,2,88,,Partially equipped,1,1,1,,,,0,To be renovated,,,,,,785,WalloniaG,,4,,1,,,1,,,1,1,,,,,,1,(information not available),(information not available),1,,,21,,,9,13,1,13/07/2035,1,,143,,,1,13,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,217,217,217,39,,2800,3600,1700,3100,1500,560,3,3600,
VBE07117,10564737,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbe07117,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07117.html,house,house,for-sale,0,159000,0,,Rue Jules Ruhl,168,6032,Mont-sur-Marchienne,Hainaut,Wallonia,50.4009021,4.4086539,3,85,,,1,,,,,,0,,,Double glass,,,0,530,WalloniaG,,2,,1,,,1,,,,,,,1,0,0,,(information not available),(information not available),,,,21,,0,13,15,,08/10/2031,,,,,,1,9,,58504,,,,0,,,,,,,0,,,,0,,,,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,830,1600,2000,737,,2300,3100,6000,11300,6000,1200,3,2800,
VBE07140,10565069,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbe07140,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07140.html,house,house,for-sale,0,995000,0,,,,1070,Anderlecht,Brussels,Brussels,50.8365808,4.308187,15,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,(information not available),(information not available),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,389,428,363,115,304,1900,2600,2200,25100,1000,451,3,53,324
VBE07173,10565102,https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbe07173,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07173.html,flat,appartment,for-sale,1,461000,1,,,,1420,Braine-l&#x27;Alleud,Walloon Brabant,Wallonia,50.6969022,4.3538379,3,115,,Super equipped,2,1,2,1,2025,,0,New,Hot air,,1,,,44,WalloniaDoubleA,1,3,West,1,,,1,21,,,,2,,,0,1,,no flooding area,(information not available),3,,,,,1,13,9,,,1,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,860,860,2300,106,,2700,3400,4600,28000,2900,410,3,3200,
VBE07175,10565104,https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbe07175,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07175.html,villa,house,for-sale,0,725000,0,2,,,1410,Waterloo,Walloon Brabant,Wallonia,50.71469,4.3991,5,178,,Fully equipped,2,1,2,,1960,,0,Normal,Gas,Double glass,,1,,201,WalloniaC,0,3,,1,500,,1,50,,,,,3,,0,0,,no flooding area,(information not available),2,,763,42,0,0,15,11,,05/02/2036,,,34,,,1,9,11,48394,,1,Western kitchen,,,0,,,,,,,9,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,121,426,426,388,267,,1600,1800,1400,24400,268,322,3,1300,
VBE07177,10565106,https://immovlan.be/en/detail/residence/for-sale/7623/rongy/vbe07177,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07177.html,house,house,for-sale,0,355000,0,956,Sentier Aimoncamps,7,7623,Rongy,Hainaut,Wallonia,50.505991,3.3863852,3,154,,,1,,2,,,0,0,Normal,Electricity,,,,,333,WalloniaD,,4,West,1,300,,1,120,,1,1,,3,,,0,,no flooding area,(information not available),1,On contract,730,50,,,,,,10/03/2036,,20260310020355,86,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,143,143,9600,620,,9600,10500,,,2400,976,3,,
VBE07178,10565107,https://immovlan.be/en/detail/residence/for-sale/4790/burg-reuland/vbe07178,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07178.html,house,house,for-sale,0,265000,0,,,,4790,Burg-Reuland,Liege,Wallonia,50.1966077,6.1376625,,94,,,,,,,2003,0,,Normal,Not specified,Double glass,,0,0,229,WalloniaC,0,3,,1,,,0,,,1,,,,,,,1,(information not available),(information not available),3,Immediately,755,,0,,,,,,0,20250804004729,6888,0,,,,,,,,,0,,,,,,,0,,,,,,0,0,,,,0,,0,,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,10700,,8600,10200,3,,
VBE07184,10565114,https://immovlan.be/en/detail/apartment/for-sale/4680/oupeye/vbe07184,ImmoVlan,2026-06-15,2026-04-07,data_html/raw/html/vbe/vbe07184.html,flat,appartment,for-sale,0,219000,0,860,Rue de Fexhe-Slins,1,4680,Oupeye,Liege,Wallonia,50.7073669,5.6203683,2,91,,Fully equipped,1,1,1,1,2018,0,0,Excellent,Gas,Double glass,,0,0,76,WalloniaSingleA,1,2,North-west,0,,,1,7,0,1,1,1,1,1,0,1,1,no flooding area,(information not available),3,On contract,,29,0,1,12,12,1,27/09/2027,1,,12,1,,,8,,6907,40,1,Western kitchen,0,South-east,0,6,,,40,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,328,328,3800,80,,2400,3800,2200,16600,8700,289,3,6200,
VBE07220,10565165,https://immovlan.be/en/detail/apartment/for-sale/1082/berchem-sainte-agathe/vbe07220,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07220.html,flat,appartment,for-sale,0,160000,0,981,Rue des soldats,2,1082,Berchem-Sainte-Agathe,Brussels,Brussels,50.8639064,4.2967771,1,75,,,1,,1,5,1967,0,0,To be renovated,Gas,,,,,390,BrusselsG,0,2,,0,,,1,3,,,,,,,,1,,no flooding area,(information not available),7,On contract,,27,0,,,,,27/05/2036,,20260527-0000754379-01-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,146,86,468,90,90,1300,1800,1300,20200,883,100,3,66,140
VBE07223,10565182,https://immovlan.be/en/detail/studio/for-sale/1190/vorst/vbe07223,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07223.html,flat_studio,appartment,for-sale,0,175000,0,,AVENUE JUPITER,105,1190,Vorst,Brussels,Brussels,50.8183781,4.3352816,,42,,,1,,,0,,,0,To be renovated,,,,,,545,BrusselsG,0,2,,,,,1,12,,,,,,,,1,,(information not available),(information not available),8,Immediately,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,300,303,474,166,169,1700,2100,4500,17100,1100,362,3,82,286
VBE07230,10565193,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbe07230,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07230.html,flat,appartment,for-sale,0,299000,0,1,Quai Sainte Barbe,1,4020,Liege,Liege,Wallonia,50.6448463,5.5826247,2,107,,,1,,,1,2013,,,Normal,Gas,Double glass,,,,77,WalloniaSingleA,,,,0,,,0,,,,,,,0,,1,,(information not available),(information not available),,,,,,0,,,,06/02/2036,,20260206041701,,1,,0,,,8266,,,,,,1,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,927,651,302,352,616,1100,1800,1500,11600,1100,398,3,871,
VBE07232,10565195,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe07232,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07232.html,house,house,for-sale,0,385000,0,982,Route de Diekirch,371,6700,Arlon,Luxembourg,Wallonia,49.7001792,5.8249583,5,336,,,1,,,,,,,Normal,Fuel oil,Double glass,,,,404,WalloniaE,0,,North-west,1,346,,1,21,,,,,,1,,0,,no flooding area,(information not available),,,796,,,0,,,,04/03/2036,,20260304010341,100,,,1,,,123318,,,,,,,9,,,15,,0,,,0,,,,,,,,,,,,18,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,871,301,301,2000,88,,2800,2800,5800,,3200,2100,3,1900,
VBE07247,10565212,https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbe07247,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07247.html,flat,appartment,for-sale,0,165000,0,917,Chauss&#xE9;e Des Gaulois,6,1300,Wavre,Walloon Brabant,Wallonia,50.7207235,4.6108868,2,58,,,1,1,1,0,1971,,0,To renovate,Gas,Double glass,,,,315,WalloniaD,0,2,,0,,,1,5,1,,,,,1,,1,1,(information not available),(information not available),6,On contract,,22,,,12,7,,05/02/2036,1,,58,1,,,7,,22811,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,443,309,309,220,,698,698,1400,28800,1200,555,3,652,684
VBE07248,10565213,https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbe07248,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07248.html,house,house,for-sale,0,160000,0,168,Rue du Moulin,36,4020,Liege,Liege,Wallonia,50.6401803,5.59528041,2,77,,,,1,1,,,0,0,,,,,,,303,WalloniaD,1,,,0,,,1,17,,,,,,,,0,,(information not available),(information not available),,On contract,,16,,,,,,15/01/2036,,20260115027002,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,203,203,881,230,1700,1500,1800,1400,13000,3000,402,3,374,
VBE07249,10565214,https://immovlan.be/en/detail/chalet/for-sale/5523/weillen/vbe07249,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07249.html,chalet,house,for-sale,0,115000,0,198,Rue Les-Communes,3,5523,Weillen,Namur,Wallonia,50.2539065,4.8329279,2,,,,1,,1,,,0,,,Wood,Double glass,,,,629,WalloniaG,,4,,1,,,1,,,1,,,,,,,,(information not available),(information not available),,On contract,750,,,,,,,,1,2025040819742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,1700,1700,6600,1100,,6800,6800,,,6700,1400,3,,
VBE07253,10565219,https://immovlan.be/en/detail/residence/for-sale/4845/jalhay/vbe07253,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07253.html,house,house,for-sale,1,514000,1,,Avenue Jean Gouders,,4845,Jalhay,Liege,Wallonia,50.51492938,5.93837563,3,194,,,1,,2,,2025,0,,Excellent,,Double glass,,0,,65,WalloniaSingleA,1,4,West,1,,,1,,,1,,,3,,,,,(information not available),(information not available),1,On contract,813,29,,,19,12,,,,20260219505461,,,,,,14,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,438,406,406,6600,211,,6500,7600,639,,7400,1500,3,11800,
VBE07255,10565221,https://immovlan.be/en/detail/residence/for-sale/4845/jalhay/vbe07255,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07255.html,house,house,for-sale,1,525000,1,,Avenue Jean Gouders,,4845,Jalhay,Liege,Wallonia,50.51492256,5.9382737,3,211,,,1,,2,,2025,0,,Excellent,,Double glass,,0,,54,WalloniaSingleA,1,4,South,1,780,,1,,,1,,1,2,,,,,(information not available),(information not available),1,On contract,900,32,,,16,14,,,,20260219505374,,,,,,15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,399,399,6600,219,,6500,7600,646,,7400,1500,3,11800,
VBE07259,10565229,https://immovlan.be/en/detail/villa/for-sale/5621/morialme/vbe07259,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07259.html,villa,house,for-sale,0,327000,0,,Rue de la station,237,5621,Morialm&#xE9;,Namur,Wallonia,50.2725845,4.5687258,6,281,,Fully equipped,1,1,2,,,,,Normal,Fuel oil,Double glass,,,,327,WalloniaD,0,3,,1,739,,1,,,1,1,,1,1,0,0,1,(information not available),(information not available),,On contract,930,44,0,1,18,15,,,1,,82,,,1,18,18,104010,12,0,Western kitchen,,,0,10,,,12,,,14,,,,,,,,,,,,,,24,,,13,,,,,36,,,,,,,,,,,,,,,,,,,,,,373,382,382,3300,323,,7600,9800,,27700,12700,3900,3,,
VBE07262,10565232,https://immovlan.be/en/detail/residence/for-sale/6120/ham-sur-heure-nalinnes/vbe07262,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07262.html,house,house,for-sale,0,597000,0,1,Rue Saint-Martin,116,6120,Ham-sur-Heure-Nalinnes,Hainaut,Wallonia,50.3111851,4.3847215,4,251,,Super equipped,2,2,2,,,0,0,Normal,Gas,Double glass,,1,,169,WalloniaB,1,4,,1,1120,East,1,75,,1,1,,2,,1,0,1,no flooding area,(information not available),1,,1330,57,0,1,15,22,,01/07/2035,1,,30,,,,17,13,60861,15,0,,1,,0,13,,,15,,,17,,,1,,,,66,,1,1,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,1800,1400,1400,5300,1400,,1700,1900,,21400,8700,1400,3,,
VBE07266,10565236,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe07266,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07266.html,flat,appartment,for-sale,0,245000,0,1,Rue des Dauphins,17,1080,Sint-Jans-Molenbeek,Brussels,Brussels,50.85258085,4.30881982,2,101,,,,1,1,1,1975,0,0,To be renovated,Fuel oil,,,,,,,1,2,,0,,,1,6,,1,1,,,,,1,,(information not available),(information not available),,,,40,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,208,208,865,174,614,1100,1400,2500,20100,704,332,3,323,423
VBE07268,10565238,https://immovlan.be/en/detail/chalet/for-sale/4780/recht/vbe07268,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07268.html,chalet,house,for-sale,0,278000,0,,Poteauer Stra&#xDF;e,92,4780,Recht,Liege,Wallonia,50.3215789,6.0216432,3,78,,,1,,,,2003,0,,,Fuel oil,,,,,,,,,,1,2801,,1,,,,,,,,,,,(information not available),(information not available),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4800,4600,9700,1600,,10600,10600,7100,,10500,9100,3,,
VBE07270,10565241,https://immovlan.be/en/detail/residence/for-sale/7973/grandglise/vbe07270,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07270.html,house,house,for-sale,0,130000,0,215,Rue de Tournai,250,7973,Grandglise,Hainaut,Wallonia,50.4977036,3.7103012,2,,,,1,,1,,,0,,To be renovated,Gas,,,0,,651,WalloniaG,,2,,1,,,0,,,,,,,,,,,(information not available),(information not available),,On contract,,,,,,,,,,20260219023666,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,146,1500,8400,58,,1900,1900,7700,,12300,2200,3,,
VBE07273,10565246,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbe07273,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07273.html,flat,appartment,for-sale,0,130000,0,384,Rue de Berghes,6,4020,Liege,Liege,Wallonia,50.63937675,5.58357212,2,66,,,1,,1,1,,0,0,,Gas,,,,,193,WalloniaC,0,2,,0,,,0,,,,,,,,,0,1,(information not available),(information not available),,,,16,,,,,1,14/11/2035,,20251114016553,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,217,217,331,96,956,1500,1400,408,11300,1400,351,3,499,2300
VBE07284,10565263,https://immovlan.be/en/detail/residence/for-sale/8930/lauwe/vbe07284,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07284.html,house,house,for-sale,0,499000,0,1,,,8930,Lauwe,West Flanders,Flanders,50.7946478,3.1849946,3,216,,,2,2,2,,1975,0,0,Normal,Gas,,,1,,199,FlandersB,,4,West,1,,,0,,,1,1,,3,,1,0,,(information not available),(information not available),,,1350,63,,,,,,,,20250617-0003622832-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,190,190,1700,112,,2300,2300,2800,4600,2000,300,3,2000,2200
VBE07288,10565269,https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbe07288,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07288.html,house,house,for-sale,0,165000,0,1,Rue du Commerce,41,5300,Andenne,Namur,Wallonia,50.49092,5.096384,2,163,,,1,,1,,,0,0,To be renovated,Gas,,,,,335,WalloniaD,,2,South-west,1,50,,0,,,,,,,,,0,1,(information not available),(information not available),3,,140,,,,,,1,11/10/2031,,20211011019456,61,,,1,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,434,434,523,67,,746,705,6100,,744,150,3,,
VBE07289,10565270,https://immovlan.be/en/detail/apartment/for-sale/5170/lesve/vbe07289,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07289.html,flat,appartment,for-sale,0,285000,0,712,Rue de l&#x27;Eglise,40,5170,Lesve,Namur,Wallonia,50.3740864,4.7799699,2,104,,,1,1,1,,2013,0,0,,Electricity,,,1,,233,WalloniaC,1,2,South-west,1,30,,1,25,,1,,,2,,,0,1,no flooding area,(information not available),1,,,30,,,,,,26/06/2033,,20230626002709,66,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,93,93,6300,68,,8800,10400,,34300,15500,2800,3,,
VBE07295,10565278,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbe07295,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07295.html,flat,appartment,for-sale,0,185000,0,795,Rue Pied-du-Pont-des-Arches,12,4000,Liege,Liege,Wallonia,50.6440037,5.5779983,1,55,,,1,,,2,,0,0,,Fuel oil,,,,,227,WalloniaC,1,2,,0,,,0,,,,,,,,,1,1,no flooding area,(information not available),6,,,,,,,,,,,20240209022556,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,600,689,421,64,179,713,787,1900,10600,604,332,3,435,
VBE07308,10565297,https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbe07308,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07308.html,house,house,for-sale,0,300000,0,,,,6200,Ch&#xE2;telineau,Hainaut,Wallonia,50.4,4.5166667,4,134,,,1,,2,,,0,0,,Not specified,,,,,,,,,,0,,,0,,,,,,,,,0,1,no flooding area,(information not available),,,275,33,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,,211,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,409,409,829,324,,1600,1900,8500,12400,699,932,3,6500,
VBE07310,10565300,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe07310,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07310.html,house,house,for-sale,0,245000,0,691,,,7700,Mouscron,Hainaut,Wallonia,50.7459126,3.219272,5,250,,,1,2,1,,1934,0,0,,Gas,,,,,394,WalloniaE,,2,North-east,1,100,,1,15,,,,,,,,0,,(information not available),(information not available),,,265,15,,,,,,,,202407802310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,233,233,160,108,,969,1300,3500,12500,489,733,3,53,
VBE07312,10565302,https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbe07312,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07312.html,flat,appartment,for-sale,0,127000,0,966,,,7700,Mouscron,Hainaut,Wallonia,50.7459126,3.219272,2,79,,,1,,1,1,,0,0,To be renovated,Gas,,,,,192,WalloniaC,0,,South-west,0,,,0,,,,,,,,,1,1,(information not available),(information not available),,,,34,,,,,1,,,20211117005526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,233,233,160,108,,969,1300,3500,12500,489,733,3,53,
VBE07357,10565360,https://immovlan.be/en/detail/residence/for-sale/1370/zetrud-lumay/vbe07357,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07357.html,house,house,for-sale,0,495000,0,1,Chauss&#xE9;e de Tirlemont,510,1370,Z&#xE9;trud-Lumay,Walloon Brabant,Wallonia,50.756744,4.8857552,3,150,,,1,,,,1980,0,0,,Fuel oil,,,,,185,WalloniaC,1,4,South-east,1,,,1,,,1,1,,4,,,0,1,(information not available),(information not available),,On contract,1533,38,,,,,,16/03/2036,,20260316000504,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,,,,,,,,,,,,,,,,,,,,,,,2900,2500,2500,3200,32,,7300,7600,3700,,3800,2500,3,7300,
VBE07359,10565363,https://immovlan.be/en/detail/bungalow/for-sale/4052/beaufays/vbe07359,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07359.html,bungalow,house,for-sale,0,695000,0,,Rue Croix Michel,4,4052,Beaufays,Liege,Wallonia,50.5515997,5.6624158,2,148,,,2,,,,1969,0,,,Fuel oil,,,,,,,,,,1,1737,,0,,,1,,,4,,,,,(information not available),(information not available),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,1800,1800,7500,219,,4000,4100,1700,26700,5700,2400,3,8900,
VBE07413,10565446,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbe07413,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07413.html,flat,appartment,for-sale,0,135000,0,,,,7090,Braine-le-Comte,Hainaut,Wallonia,50.608334,4.141006,1,45,,,1,,,3,,0,,,Electricity,,,,,298,WalloniaD,,2,,0,,,0,,,1,,,1,,,,,(information not available),(information not available),,,,15,,,,,,,,20260131004996,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,568,568,387,274,,472,743,10500,,14900,546,3,406,
VBE07419,10565452,https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbe07419,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07419.html,house,house,for-sale,0,350000,0,,,,7090,Braine-le-Comte,Hainaut,Wallonia,50.608334,4.141006,4,182,,,1,1,,,,0,,,Gas,,,,,329,WalloniaD,,2,South,1,75,,1,17,,1,1,1,,,,,,(information not available),(information not available),,,312,31,,,,,,,,20250613023005,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,568,568,387,274,,472,743,10500,,14900,546,3,406,
VBE07421,10565454,https://immovlan.be/en/detail/residence/for-sale/6120/ham-sur-heure-nalinnes/vbe07421,ImmoVlan,2026-06-15,2026-04-08,data_html/raw/html/vbe/vbe07421.html,house,house,for-sale,0,130000,0,892,Rue Boucle de l&#x27;Heure,4,6120,Ham-sur-Heure-Nalinnes,Hainaut,Wallonia,50.3376607,4.4024451,2,93,,,,1,1,,1980,0,0,To be renovated,Not specified,,,,,414,WalloniaE,,4,,1,,,1,,,1,1,,1,,,0,,(information not available),(information not available),,Immediately,870,,,,,,,07/04/2036,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,711,711,4200,789,,623,622,13300,18500,10800,2400,3,9600,
